"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GF1","KA1","KA2","MW1","REM","EQD"
"07589099999","2010-06-03T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0130,1","999,N,+0040,1","00,1","SYN140AAXX  03071 07589 219// 20000 10060 29/// 70000 80002 90710 333 10130 20040 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-04T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0095,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0160,1","999,N,+0065,1","00,1","SYN140AAXX  04071 07589 219// 00000 10095 29/// 70000 80000 90710 333 10160 20065 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-05T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0210,1","999,N,+0080,1","00,1","SYN140AAXX  05071 07589 219// 00000 10130 29/// 70000 80000 90720 333 10210 20080 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-06T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0140,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,02,1,00,1,99999,9,03,1,02,1","999,M,+0220,1","999,N,+0110,1","00,1","SYN140AAXX  06071 07589 219// 40000 10140 29/// 70000 82032 90720 333 10220 20110 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-07T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0073,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9","999,M,+0210,1","999,N,+0110,1","45,1","SYN140AAXX  07071 07589 21/// 90000 10120 29/// 74564 89/// 90730 333 10210 20110 4/000 70073 90768 93100 555 7//// 8//// 1//// ////0 ///// /////;",
"07589099999","2010-06-08T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"05,99,1,02,1,00,1,99999,9,03,1,02,1","999,M,+0170,1","999,N,+0110,1","00,1","SYN140AAXX  08071 07589 219// 50000 10150 29000 70000 82032 90720 333 10170 20110 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-10T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","180,1,N,0150,1","09000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0048,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,04,1,00,1,02250,1,03,1,02,1","999,M,+0210,1","999,N,+0110,1","00,1","SYN140AAXX  10071 07589 218// 61815 10150 29/// 70060 84032 90755 333 10210 20110 4/000 70048 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-06-11T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","130,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0160,1","+9999,9","99999,9","24,0089,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"04,99,1,04,1,00,1,99999,9,03,1,00,1","999,M,+0230,1","999,N,+0110,1","00,1","SYN140AAXX  11071 07589 219// 41307 10160 29/// 70060 84030 90640 333 10230 20110 4/000 70089 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-06-13T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"06,99,1,04,1,06,1,00250,1,03,1,00,1","999,M,+0180,1","999,N,+0100,1","00,1","SYN140AAXX  13071 07589 213// 60000 10110 29/// 70040 84630 90710 333 10180 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-14T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0016,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"04,99,1,04,1,00,1,01750,1,03,1,00,1","999,M,+0170,1","999,N,+0075,1","00,1","SYN140AAXX  14071 07589 217// 40000 10090 29/// 70060 84030 90700 333 10170 20075 4/000 70016 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-15T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0076,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"08,99,1,02,1,06,1,00250,1,01,1,99,9","999,M,+0105,1","999,N,+0085,1","00,1","SYN140AAXX  15071 07589 213// 80000 10100 29/// 70096 8261/ 90730 333 10105 20085 4/000 70076 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-16T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0095,1","+9999,9","99999,9","24,0182,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"08,99,1,03,1,06,1,00450,1,07,1,99,9","999,M,+0110,1","999,N,+0085,1","61,1","SYN140AAXX  16071 07589 214// 80000 10095 29/// 76196 8367/ 90720 333 10110 20085 4/000 70182 90768 93100 555 7//// 8//// 1//// ///80 ///// /////;",
"07589099999","2010-06-18T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0016,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"04,99,1,04,1,00,1,02250,1,03,1,00,1","999,M,+0130,1","999,N,+0060,1","00,1","SYN140AAXX  18071 07589 218// 40000 10070 29090 70060 84030 90710 333 10130 20060 4/000 70016 90768 93100 555 70290 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-20T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0070,1","03600,1,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9","24,0015,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,04,1,06,1,00450,1,07,1,99,9","999,M,+0100,1","999,N,+0020,1","00,1","SYN140AAXX  20071 07589 214// 83607 10030 29/// 70064 8467/ 90710 333 10100 20020 4/000 70015 90768 93100 555 70180 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-06-21T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0003,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"06,99,1,06,1,00,1,01750,1,07,1,99,9","999,M,+0070,1","999,N,+0030,1","00,1","SYN140AAXX  21071 07589 217// 60000 10060 29/// 70064 8607/ 90720 333 10070 20030 4/000 70003 90768 93100 555 70190 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-22T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","130,1,N,0020,1","03600,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"06,99,1,04,1,06,1,00450,1,07,1,00,1","999,M,+0120,1","999,N,+0040,1","00,1","SYN140AAXX  22071 07589 214// 61302 10060 29/// 70040 84670 90720 333 10120 20040 4/000 70000 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-06-23T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0080,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0150,1","999,N,+0050,1","00,1","SYN140AAXX  23071 07589 219// 00000 10080 29/// 70040 80000 90720 333 10150 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-25T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0200,1","999,N,+0100,1","00,1","SYN140AAXX  25071 07589 219// 00000 10100 29/// 70000 80000 90510 333 10200 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-26T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0210,1","999,N,+0090,1","00,1","SYN140AAXX  26071 07589 219// 00000 10130 29/// 70000 80000 90720 333 10210 20090 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-27T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0220,1","999,N,+0110,1","00,1","SYN140AAXX  27071 07589 219// 00000 10130 29/// 70000 80000 90710 333 10220 20110 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-28T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"03,99,1,03,1,00,1,99999,9,03,1,00,1","999,M,+0220,1","999,N,+0120,1","00,1","SYN140AAXX  28071 07589 219// 30000 10130 29/// 70000 83030 90710 333 10220 20120 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-29T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0028,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0230,1","999,N,+0130,1","00,1","SYN140AAXX  29071 07589 219// 10000 10150 29/// 70096 81030 90720 333 10230 20130 4/000 70028 90768 93100 555 71200 8//// 1//// ///00 ///// /////;",
"07589099999","2010-06-30T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0032,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0220,1","999,N,+0085,1","00,1","SYN140AAXX  30071 07589 219// 10000 10110 29/// 70096 81030 90720 333 10220 20085 4/000 70032 90768 93100 555 70200 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-01T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0007,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0220,1","999,N,+0120,1","00,1","SYN140AAXX  01071 07589 219// 10000 10150 29/// 70060 81030 90720 333 10220 20120 4/000 70007 90768 93100 555 71200 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-02T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0022,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"02,99,1,02,1,00,1,99999,9,03,1,02,1","999,M,+0245,1","999,N,+0120,1","00,1","SYN140AAXX  02071 07589 219// 20000 10150 29/// 70096 82032 90720 333 10245 20120 4/000 70022 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-04T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0001,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0250,1","999,N,+0130,1","00,1","SYN140AAXX  04071 07589 219// 10000 10150 29/// 70096 81030 90710 333 10250 20130 4/000 70001 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-05T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0170,1","+9999,9","99999,9","24,0000,9,1",,,"0,1,99,9","0,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0230,1","999,N,+0150,1","00,1","SYN140AAXX  05071 07589 219// 10000 10170 29/// 70000 81030 90730 333 10230 20150 4//// 70000 90768 931// 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-06T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,01,1,00,1,01250,1,03,1,00,1","999,M,+0230,1",,"00,1","SYN140AAXX  06071 07589 216// 10000 10150 29/// 70000 81030 90730 333 10230 2//// 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-09T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0200,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0250,1","999,N,+0160,1","00,1","SYN140AAXX  09071 07589 219// 00000 10200 29/// 70000 80000 90730 333 10250 20160 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-10T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0200,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,02,1,00,1,99999,9,03,1,00,1","999,M,+0275,1","999,N,+0160,1","00,1","SYN140AAXX  10071 07589 219// 20000 10200 29/// 70000 82030 90710 333 10275 20160 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-11T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0170,1","+9999,9","99999,9","24,0001,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"05,99,1,01,1,00,1,99999,9,03,1,02,1","999,M,+0260,1","999,N,+0150,1","00,1","SYN140AAXX  11071 07589 219// 50000 10170 29/// 70060 81032 90710 333 10260 20150 4/000 70001 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-12T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0170,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0260,1","999,N,+0160,1","00,1","SYN140AAXX  12071 07589 219// 10000 10170 29/// 70000 80002 90700 333 10260 20160 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-13T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0180,1","+9999,9","99999,9","24,0001,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"03,99,1,01,1,00,1,99999,9,03,1,02,1","999,M,+0260,1","999,N,+0150,1","00,1","SYN140AAXX  13071 07589 219// 30000 10180 29/// 70060 81032 90730 333 10260 20150 4/000 70001 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-14T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","130,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0210,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,04,1,00,1,99999,9,03,1,00,1","999,M,+0250,1","999,N,+0180,1","00,1","SYN140AAXX  14071 07589 219// 41307 10210 29/// 70000 84030 90730 333 10250 20180 4/000 70000 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-07-15T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0160,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0270,1","999,N,+0140,1","00,1","SYN140AAXX  15071 07589 219// 00000 10160 29/// 70000 80000 90730 333 10270 20140 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-16T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0160,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0260,1","999,N,+0150,1","00,1","SYN140AAXX  16071 07589 219// 00000 10160 29/// 70000 80000 90715 333 10260 20150 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-17T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","130,1,N,0020,1","22000,1,9,N","999999,9,N,1","+0160,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,02,1,00,1,99999,9,03,1,02,1","999,M,+0280,1","999,N,+0145,1","00,1","SYN140AAXX  17071 07589 219// 41302 10160 29/// 70000 82032 90730 333 10280 20145 4/000 70000 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-07-18T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0220,1","999,N,+0090,1","00,1","SYN140AAXX  18071 07589 219// 00000 10110 29/// 70000 80000 90720 333 10220 20090 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-19T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0225,1","999,N,+0100,1","00,1","SYN140AAXX  19071 07589 219// 10000 10130 29/// 70000 80002 90720 333 10225 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-20T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0250,1","999,N,+0130,1","00,1","SYN140AAXX  20071 07589 219// 00000 10150 29/// 70000 80000 90720 333 10250 20130 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-23T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","090,1,N,0070,1","03600,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0308,9,1",,,"9,1,99,9","6,1,99,9",,"08,99,1,04,1,06,1,00250,1,07,1,99,9","999,M,+0250,1","999,N,+0110,1","61,1","SYN140AAXX  23071 07589 213// 80907 10110 29/// 76196 8467/ 90710 333 10250 20110 4//// 70308 90768 931// 555 71180 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-07-24T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0017,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0160,1","999,N,+0060,1","00,1","SYN140AAXX  24071 07589 219// 13607 10100 29/// 70096 81030 90720 333 10160 20060 4/000 70017 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-07-25T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"05,99,1,01,1,00,1,99999,9,03,1,02,1","999,M,+0170,1","999,N,+0060,1","00,1","SYN140AAXX  25071 07589 219// 50000 10090 29/// 70000 81032 90730 333 10170 20060 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-26T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0175,1","999,N,+0075,1","00,1","SYN140AAXX  26071 07589 219// 10000 10090 29/// 70000 81030 90720 333 10175 20075 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-27T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","090,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0003,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0180,1","999,N,+0090,1","00,1","SYN140AAXX  27071 07589 219// 10907 10120 29/// 70060 80002 90730 333 10180 20090 4/000 70003 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-07-28T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0200,1","999,N,+0100,1","00,1","SYN140AAXX  28071 07589 219// 10000 10110 29/// 70000 80002 90720 333 10200 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-07-30T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0015,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"02,99,1,02,1,00,1,01250,1,03,1,00,1","999,M,+0160,1","999,N,+0060,1","00,1","SYN140AAXX  30071 07589 216// 20000 10070 29/// 70064 82030 90700 333 10160 20060 4/000 70015 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
